SU,Site,WaveHeight
23842816,WestEnd,0.976215654
23844864,WestEnd,0.962067103
23846912,WestEnd,0.928863117
23848960,WestEnd,0.957892211
23851008,WestEnd,0.962057544
23853056,WestEnd,0.99870058
23855104,WestEnd,0.951655158
23857152,WestEnd,1.01628429
23859200,WestEnd,0.90837334
23861248,WestEnd,0.898241185
23863296,WestEnd,0.936050637
23865344,WestEnd,0.93003914
23867392,WestEnd,1.004245149
23869440,WestEnd,0.892239133
23871488,WestEnd,0.907243349
23873536,WestEnd,0.962694426
23875584,WestEnd,0.990802634
23877632,WestEnd,0.971055769
23879680,WestEnd,1.0262492
23881728,WestEnd,1.063145038
23883776,WestEnd,1.143644385
23885824,WestEnd,1.069265805
23887872,WestEnd,1.020120564
23889920,WestEnd,1.127706466
23891968,WestEnd,1.070407474
23894016,WestEnd,1.152120367
23896064,WestEnd,1.042774011
23898112,WestEnd,1.039391658
23900160,WestEnd,1.093290622
23902208,WestEnd,1.010425501
23904256,WestEnd,1.078244562
23906304,WestEnd,1.065680731
23908352,WestEnd,1.08317906
23910400,WestEnd,1.050771758
23912448,WestEnd,1.051242334
23914496,WestEnd,0.946169183
23916544,WestEnd,1.058853145
23918592,WestEnd,1.048739575
23920640,WestEnd,1.106129999
23922688,WestEnd,1.067668691
23924736,WestEnd,1.045630156
23926784,WestEnd,1.084693857
23928832,WestEnd,1.068630796
23930880,WestEnd,1.144613565
23932928,WestEnd,1.091081758
23934976,WestEnd,0.959532899
23937024,WestEnd,1.093963791
23939072,WestEnd,1.054819873
23941120,WestEnd,1.105427681
23943168,WestEnd,1.069063941
23945216,WestEnd,1.073567018
23947264,WestEnd,1.000668317
23949312,WestEnd,0.955408032
23951360,WestEnd,0.987701357
23953408,WestEnd,0.950560915
23955456,WestEnd,0.895965241
23957504,WestEnd,0.980646194
23959552,WestEnd,0.913711489
23961600,WestEnd,0.95622373
23963648,WestEnd,1.003426728
23965696,WestEnd,0.964334376
23967744,WestEnd,0.964785557
23969792,WestEnd,0.984568217
23971840,WestEnd,1.02762228
23973888,WestEnd,1.015211804
23975936,WestEnd,1.051386545
23977984,WestEnd,1.046447993
23980032,WestEnd,1.137492235
23982080,WestEnd,1.063906609
23984128,WestEnd,1.027245656
23986176,WestEnd,0.997345362
23988224,WestEnd,1.058798676
23990272,WestEnd,1.016576009
23992320,WestEnd,1.0557361
23994368,WestEnd,1.098612994
23996416,WestEnd,1.030327297
23998464,WestEnd,1.045880897
24000512,WestEnd,1.095127891
24002560,WestEnd,1.054075241
24004608,WestEnd,1.052986873
24006656,WestEnd,1.092769951
24008704,WestEnd,1.08384493
24010752,WestEnd,1.040332005
24012800,WestEnd,1.046785945
24014848,WestEnd,1.001732
24016896,WestEnd,0.945980864
24018944,WestEnd,1.064488557
24020992,WestEnd,1.021806865
24023040,WestEnd,1.065007741
24025088,WestEnd,1.071325973
24027136,WestEnd,1.086065002
24029184,WestEnd,0.999278306
24031232,WestEnd,0.996084687
24033280,WestEnd,1.037518427
24035328,WestEnd,1.15483757
24037376,WestEnd,1.11345066
24039424,WestEnd,1.144958707
24041472,WestEnd,1.091169219
24043520,WestEnd,1.081666188
24045568,WestEnd,1.211769194
24047616,WestEnd,1.151001545
24049664,WestEnd,1.136191808
24051712,WestEnd,1.248135307
24053760,WestEnd,1.181918131
24055808,WestEnd,1.18515426
24057856,WestEnd,1.16527413
24059904,WestEnd,1.236308667
24061952,WestEnd,1.147789476
24064000,WestEnd,1.072798535
24066048,WestEnd,1.060845837
24068096,WestEnd,1.109362449
24070144,WestEnd,1.054559926
24072192,WestEnd,1.07174957
24074240,WestEnd,1.110709818
24076288,WestEnd,1.127401881
24078336,WestEnd,1.070356821
24080384,WestEnd,1.125015378
24082432,WestEnd,1.195501299
24084480,WestEnd,1.21728382
24086528,WestEnd,1.169448513
24088576,WestEnd,1.124171237
24090624,WestEnd,1.162119043
24092672,WestEnd,1.126380489
24094720,WestEnd,1.294510036
24096768,WestEnd,1.230445234
24098816,WestEnd,1.187401507
24100864,WestEnd,1.174199539
24102912,WestEnd,1.386865764
24104960,WestEnd,1.294020506
24107008,WestEnd,1.352085074
24109056,WestEnd,1.374411498
24111104,WestEnd,1.505624015
24113152,WestEnd,1.575942895
24115200,WestEnd,1.483684712
24117248,WestEnd,1.604896642
24119296,WestEnd,1.385231947
24121344,WestEnd,1.374168272
24123392,WestEnd,1.399820729
24125440,WestEnd,1.505495871
24127488,WestEnd,1.431681166
24129536,WestEnd,1.53674832
24131584,WestEnd,1.396068309
24133632,WestEnd,1.354985347
24135680,WestEnd,1.498154179
24137728,WestEnd,1.415336328
24139776,WestEnd,1.427600513
24141824,WestEnd,1.437684174
24143872,WestEnd,1.495162732
24145920,WestEnd,1.38291727
24147968,WestEnd,1.370033559
24150016,WestEnd,1.391067361
24152064,WestEnd,1.349338026
24154112,WestEnd,1.374559768
24156160,WestEnd,1.369107713
24158208,WestEnd,1.310296745
24160256,WestEnd,1.286992943
24162304,WestEnd,1.272223316
24164352,WestEnd,1.316856429
24166400,WestEnd,1.233349781
24168448,WestEnd,1.288081961
24170496,WestEnd,1.342816388
24172544,WestEnd,1.227702604
24174592,WestEnd,1.263189481
24176640,WestEnd,1.190349792
24178688,WestEnd,1.188861882
24180736,WestEnd,1.317908418
24182784,WestEnd,1.303100773
24184832,WestEnd,1.301220989
24186880,WestEnd,1.289477028
24188928,WestEnd,1.369598274
24190976,WestEnd,1.274398673
24193024,WestEnd,1.202761969
24195072,WestEnd,1.189816673
24197120,WestEnd,1.167521604
24199168,WestEnd,1.249224671
24201216,WestEnd,1.150638222
24203264,WestEnd,1.220792069
24205312,WestEnd,1.273211328
24207360,WestEnd,1.19023546
24209408,WestEnd,1.239514352
24211456,WestEnd,1.249987265
24213504,WestEnd,1.140182917
24215552,WestEnd,1.272643262
24217600,WestEnd,1.255409797
24219648,WestEnd,1.175997634
24221696,WestEnd,1.272821373
24223744,WestEnd,1.276386634
24225792,WestEnd,1.249802282
24227840,WestEnd,1.215513179
24229888,WestEnd,1.290132926
24231936,WestEnd,1.312027519
24233984,WestEnd,1.208456486
24236032,WestEnd,1.214110274
24238080,WestEnd,1.208316755
24240128,WestEnd,1.160822581
24242176,WestEnd,1.181736664
24244224,WestEnd,1.197168362
24246272,WestEnd,1.172121513
24248320,WestEnd,1.208317822
24250368,WestEnd,1.22907759
24252416,WestEnd,1.253338739
24254464,WestEnd,1.25250864
24256512,WestEnd,1.141436487
24258560,WestEnd,1.222514341
24260608,WestEnd,1.223747047
24262656,WestEnd,1.23553558
24264704,WestEnd,1.268870742
24266752,WestEnd,1.334475214
24268800,WestEnd,1.244850204
24270848,WestEnd,1.275175772
24272896,WestEnd,1.218669053
24274944,WestEnd,1.194164165
24276992,WestEnd,1.214378559
24279040,WestEnd,1.233291196
24281088,WestEnd,1.306821507
24283136,WestEnd,1.24902153
24285184,WestEnd,1.239988124
24287232,WestEnd,1.337387848
24289280,WestEnd,1.378181528
24291328,WestEnd,1.386881755
24293376,WestEnd,1.269918014
24295424,WestEnd,1.401427013
24297472,WestEnd,1.382022026
24299520,WestEnd,1.450092006
24301568,WestEnd,1.232873778
24303616,WestEnd,1.25304046
24305664,WestEnd,1.28414744
24307712,WestEnd,1.421148133
24309760,WestEnd,1.421667068
24311808,WestEnd,1.390299817
24313856,WestEnd,1.438953388
24315904,WestEnd,1.414037168
24317952,WestEnd,1.414855592
24320000,WestEnd,1.303773883
24322048,WestEnd,1.302921667
24324096,WestEnd,1.349305749
24326144,WestEnd,1.195809169
24328192,WestEnd,1.252229844
24330240,WestEnd,1.234149669
24332288,WestEnd,1.268483982
24334336,WestEnd,1.177678389
24336384,WestEnd,1.256568651
24338432,WestEnd,1.238704661
24340480,WestEnd,1.280048906
24342528,WestEnd,1.37069211
24344576,WestEnd,1.312462844
24346624,WestEnd,1.328571335
24348672,WestEnd,1.239516929
24350720,WestEnd,1.285689069
24352768,WestEnd,1.340776842
24354816,WestEnd,1.378521568
24356864,WestEnd,1.240490565
24358912,WestEnd,1.342155433
24360960,WestEnd,1.271238496
24363008,WestEnd,1.346199701
24365056,WestEnd,1.227611644
24367104,WestEnd,1.303281408
24369152,WestEnd,1.345018865
24371200,WestEnd,1.302786675
24373248,WestEnd,1.31158218
24375296,WestEnd,1.288934464
24377344,WestEnd,1.536154478
24379392,WestEnd,1.686146303
24381440,WestEnd,1.685264901
24383488,WestEnd,1.733732229
24385536,WestEnd,1.705706082
24387584,WestEnd,1.722897102
24389632,WestEnd,1.719793551
24391680,WestEnd,1.735382333
24393728,WestEnd,1.816615364
24395776,WestEnd,1.760874462
24397824,WestEnd,1.682059854
24399872,WestEnd,1.769163314
24401920,WestEnd,1.688695163
24403968,WestEnd,1.557426468
24406016,WestEnd,1.564648588
24408064,WestEnd,1.465632645
24410112,WestEnd,1.361674847
24412160,WestEnd,1.41773869
24414208,WestEnd,1.318901276
24416256,WestEnd,1.317228835
24418304,WestEnd,1.31936909
24420352,WestEnd,1.275584343
24422400,WestEnd,1.230807929
24424448,WestEnd,1.353683264
24426496,WestEnd,1.314470789
24428544,WestEnd,1.349675329
24430592,WestEnd,1.320290286
24432640,WestEnd,1.450671958
24434688,WestEnd,1.434733107
24436736,WestEnd,1.507765049
24438784,WestEnd,1.499533819
24440832,WestEnd,1.45328492
24442880,WestEnd,1.432235577
24444928,WestEnd,1.399146934
24446976,WestEnd,1.444179818
24449024,WestEnd,1.3570757
24451072,WestEnd,1.337284907
24453120,WestEnd,1.372508818
24455168,WestEnd,1.393273024
24457216,WestEnd,1.343579508
24459264,WestEnd,1.325307579
24461312,WestEnd,1.388386711
24463360,WestEnd,1.344234611
24465408,WestEnd,1.34131433
24467456,WestEnd,1.241511441
24469504,WestEnd,1.334460446
24471552,WestEnd,1.30225103
24473600,WestEnd,1.262682176
24475648,WestEnd,1.24109968
24477696,WestEnd,1.143649506
24479744,WestEnd,1.195337361
24481792,WestEnd,1.21364765
24483840,WestEnd,1.130707581
24485888,WestEnd,1.109046077
24487936,WestEnd,1.170487137
24489984,WestEnd,1.115399403
24492032,WestEnd,1.145132909
24494080,WestEnd,1.188669981
24496128,WestEnd,1.198584925
24498176,WestEnd,1.11797213
24500224,WestEnd,1.125281257
24502272,WestEnd,1.078110814
24504320,WestEnd,1.140919232
24506368,WestEnd,1.13827036
24508416,WestEnd,1.199741305
24510464,WestEnd,1.132286961
24512512,WestEnd,1.218432107
24514560,WestEnd,1.101696845
24516608,WestEnd,1.117088083
24518656,WestEnd,1.188842846
24520704,WestEnd,1.237024671
24522752,WestEnd,1.23341134
24524800,WestEnd,1.28202584
24526848,WestEnd,1.189606405
24528896,WestEnd,1.158256329
24530944,WestEnd,1.185447124
24532992,WestEnd,1.167877911
24535040,WestEnd,1.163223357
24537088,WestEnd,1.043124055
24539136,WestEnd,1.147717352
24541184,WestEnd,1.102067398
24543232,WestEnd,1.113579867
24545280,WestEnd,1.083520628
24547328,WestEnd,1.075446259
24549376,WestEnd,1.072163745
24551424,WestEnd,1.063037639
24553472,WestEnd,1.072764531
24555520,WestEnd,1.042921595
24557568,WestEnd,1.131517575
24559616,WestEnd,1.077988547
24561664,WestEnd,0.953378344
24563712,WestEnd,1.105138074
24565760,WestEnd,1.114734167
24567808,WestEnd,1.161018233
24569856,WestEnd,1.07287216
24571904,WestEnd,1.081894918
24573952,WestEnd,1.055203768
24576000,WestEnd,1.027565158
24578048,WestEnd,1.100158583
24580096,WestEnd,1.122706901
24582144,WestEnd,1.129803368
24584192,WestEnd,1.055034932
24586240,WestEnd,1.08785387
24588288,WestEnd,0.989439936
24590336,WestEnd,1.057684893
24592384,WestEnd,1.035569543
24594432,WestEnd,1.101247001
24596480,WestEnd,1.146226569
24598528,WestEnd,1.1666654
24600576,WestEnd,1.080678818
24602624,WestEnd,0.996056314
24604672,WestEnd,1.14141862
24606720,WestEnd,1.083489103
24608768,WestEnd,1.028208172
24610816,WestEnd,1.063030829
24612864,WestEnd,1.073221585
24614912,WestEnd,1.099291596
24616960,WestEnd,1.034413828
24619008,WestEnd,1.005887532
24621056,WestEnd,1.085244906
24623104,WestEnd,1.029591672
24625152,WestEnd,0.982496129
24627200,WestEnd,1.063954145
24629248,WestEnd,1.052005685
24631296,WestEnd,1.033113511
24633344,WestEnd,1.011547203
24635392,WestEnd,1.034889743
24637440,WestEnd,1.004653975
24639488,WestEnd,1.013964564
24641536,WestEnd,0.954776326
24643584,WestEnd,0.971943375
24645632,WestEnd,0.988790679
24647680,WestEnd,1.058645092
24649728,WestEnd,0.924372201
24651776,WestEnd,1.019982829
24653824,WestEnd,0.94512362
24655872,WestEnd,0.998613417
24657920,WestEnd,1.080895765
24659968,WestEnd,1.107110496
24662016,WestEnd,1.08513389
24664064,WestEnd,1.045696002
24666112,WestEnd,1.01296468
24668160,WestEnd,1.009213223
24670208,WestEnd,0.959333239
24672256,WestEnd,1.00455855
24674304,WestEnd,1.005649367
24676352,WestEnd,1.066937174
24678400,WestEnd,1.11488142
24680448,WestEnd,1.048649975
24682496,WestEnd,1.029153661
24684544,WestEnd,0.93533435
24686592,WestEnd,1.103742354
24688640,WestEnd,0.999785044
24690688,WestEnd,1.065402967
24692736,WestEnd,1.000887542
24694784,WestEnd,0.981234319
24696832,WestEnd,1.06826555
24698880,WestEnd,1.01893158
24700928,WestEnd,0.998060906
24702976,WestEnd,1.027834126
24705024,WestEnd,1.009154627
24707072,WestEnd,1.085648106
24709120,WestEnd,1.019204688
24711168,WestEnd,0.983023786
24713216,WestEnd,0.977016643
24715264,WestEnd,1.012977172
24717312,WestEnd,0.962681749
24719360,WestEnd,0.945829072
24721408,WestEnd,0.98552571
24723456,WestEnd,0.954095536
24725504,WestEnd,0.974928765
24727552,WestEnd,0.889239761
24729600,WestEnd,0.890966078
24731648,WestEnd,0.957597976
24733696,WestEnd,0.908495687
24735744,WestEnd,0.833492819
24737792,WestEnd,0.875517193
24739840,WestEnd,0.875644644
24741888,WestEnd,0.957474562
24743936,WestEnd,0.887165
24745984,WestEnd,0.866174113
24748032,WestEnd,0.914211868
24750080,WestEnd,0.977041637
24752128,WestEnd,0.964480863
24754176,WestEnd,0.904837514
24756224,WestEnd,1.00245232
24758272,WestEnd,0.909751734
24760320,WestEnd,0.934297102
24762368,WestEnd,0.901598496
24764416,WestEnd,0.971615549
24766464,WestEnd,0.914455862
24768512,WestEnd,0.938247589
24770560,WestEnd,0.926418739
24772608,WestEnd,0.941394996
24774656,WestEnd,0.940593284
24776704,WestEnd,0.977512464
24778752,WestEnd,0.920600933
24780800,WestEnd,0.948598997
24782848,WestEnd,1.022684122
24784896,WestEnd,0.982452923
24786944,WestEnd,0.931135722
24788992,WestEnd,0.885619246
24791040,WestEnd,0.940339175
24793088,WestEnd,0.937319687
24795136,WestEnd,0.915100881
24797184,WestEnd,0.965577143
24799232,WestEnd,0.956757035
24801280,WestEnd,1.034197787
24803328,WestEnd,1.011265402
24805376,WestEnd,0.939342679
24807424,WestEnd,0.97779587
24809472,WestEnd,1.018036114
24811520,WestEnd,0.961123327
24813568,WestEnd,0.978197552
24815616,WestEnd,0.982361454
24817664,WestEnd,0.900051656
24819712,WestEnd,0.929789167
24821760,WestEnd,0.940739807
24823808,WestEnd,0.908076513
24825856,WestEnd,0.872802887
24827904,WestEnd,0.880781019
24829952,WestEnd,0.885284997
24832000,WestEnd,0.900685556
24834048,WestEnd,0.883210234
24836096,WestEnd,0.982116953
24838144,WestEnd,1.006792466
24840192,WestEnd,0.966144096
24842240,WestEnd,0.946207912
24844288,WestEnd,0.965050577
24846336,WestEnd,1.028162332
24848384,WestEnd,1.004935612
24850432,WestEnd,1.021100115
24852480,WestEnd,0.984723199
24854528,WestEnd,0.943779034
24856576,WestEnd,0.945929843
24858624,WestEnd,0.956752528
24860672,WestEnd,0.915826469
24862720,WestEnd,0.903055317
24864768,WestEnd,0.908157241
24866816,WestEnd,0.854910892
24868864,WestEnd,0.912525963
24870912,WestEnd,0.913016068
24872960,WestEnd,0.901381764
24875008,WestEnd,0.921273049
24877056,WestEnd,0.898619838
24879104,WestEnd,0.868295695
24881152,WestEnd,0.91998079
24883200,WestEnd,0.954638605
24885248,WestEnd,0.962220048
24887296,WestEnd,0.968307043
24889344,WestEnd,0.882986382
24891392,WestEnd,0.926182011
24893440,WestEnd,0.944473994
24895488,WestEnd,0.955451093
24897536,WestEnd,0.867462279
24899584,WestEnd,0.917413351
24901632,WestEnd,0.943735555
24903680,WestEnd,0.936968335
24905728,WestEnd,0.993716072
24907776,WestEnd,0.924421506
24909824,WestEnd,0.989874762
24911872,WestEnd,0.937662624
24913920,WestEnd,0.942275486
24915968,WestEnd,0.994549958
24918016,WestEnd,0.947812105
24920064,WestEnd,0.975477858
24922112,WestEnd,0.959909993
24924160,WestEnd,0.993378705
24926208,WestEnd,0.963146443
24928256,WestEnd,0.992185083
24930304,WestEnd,0.960172086
24932352,WestEnd,0.955291584
24934400,WestEnd,0.983665917
24936448,WestEnd,1.044975176
24938496,WestEnd,1.058090905
24940544,WestEnd,1.054828401
24942592,WestEnd,0.975849022
24944640,WestEnd,0.980260362
24946688,WestEnd,0.96158842
24948736,WestEnd,0.998584955
24950784,WestEnd,0.971340302
24952832,WestEnd,0.979428608
24954880,WestEnd,0.968894038
24956928,WestEnd,1.000779908
24958976,WestEnd,1.0310448
24961024,WestEnd,1.009708288
24963072,WestEnd,0.989288816
24965120,WestEnd,0.961327891
24967168,WestEnd,0.967108356
24969216,WestEnd,0.993003674
24971264,WestEnd,0.996727193
24973312,WestEnd,0.963015562
24975360,WestEnd,0.955266297
24977408,WestEnd,0.981295683
24979456,WestEnd,1.058355915
24981504,WestEnd,1.073669092
24983552,WestEnd,1.033992615
24985600,WestEnd,1.018544224
24987648,WestEnd,1.029189663
24989696,WestEnd,1.030433851
24991744,WestEnd,1.052251613
24993792,WestEnd,0.971333439
24995840,WestEnd,0.955599271
24997888,WestEnd,0.970091069
24999936,WestEnd,0.990898778
25001984,WestEnd,1.039594545
25004032,WestEnd,1.008251853
25006080,WestEnd,0.965727667
25008128,WestEnd,0.903854557
25010176,WestEnd,0.902530013
25012224,WestEnd,0.916369047
25014272,WestEnd,0.960722163
25016320,WestEnd,0.935606549
25018368,WestEnd,0.905462699
25020416,WestEnd,0.953148467
25022464,WestEnd,0.898945172
25024512,WestEnd,0.935457158
25026560,WestEnd,0.925714979
25028608,WestEnd,0.939515217
25030656,WestEnd,0.913532961
25032704,WestEnd,0.88613446
25034752,WestEnd,0.9469635
25036800,WestEnd,0.968364298
25038848,WestEnd,0.894112832
25040896,WestEnd,0.938888668
25042944,WestEnd,0.969720063
25044992,WestEnd,0.946280078
25047040,WestEnd,0.95355162
25049088,WestEnd,0.986286162
25051136,WestEnd,0.981891346
25053184,WestEnd,1.026981731
25055232,WestEnd,1.078639238
25057280,WestEnd,1.066848024
25059328,WestEnd,1.201900255
25061376,WestEnd,1.244910305
25063424,WestEnd,1.149120874
25065472,WestEnd,1.184420128
25067520,WestEnd,1.128852928
25069568,WestEnd,1.132344799
25071616,WestEnd,1.065307126
25073664,WestEnd,1.013365297
25075712,WestEnd,0.96188829
25077760,WestEnd,0.966074309
25079808,WestEnd,0.927318121
25081856,WestEnd,0.939869236
25083904,WestEnd,0.930079097
25085952,WestEnd,0.919130913
25088000,WestEnd,0.900025162
25090048,WestEnd,0.91297028
25092096,WestEnd,0.833246521
25094144,WestEnd,0.911845573
25096192,WestEnd,0.904268129
25098240,WestEnd,0.935046392
25100288,WestEnd,0.963855594
25102336,WestEnd,0.933757431
25104384,WestEnd,0.963140308
25106432,WestEnd,1.001083232
25108480,WestEnd,1.060605092
25110528,WestEnd,1.004615222
25112576,WestEnd,1.087250511
25114624,WestEnd,1.075825185
25116672,WestEnd,1.073991443
25118720,WestEnd,1.209120446
25120768,WestEnd,0.984182198
25122816,WestEnd,1.118917179
25124864,WestEnd,1.086597866
25126912,WestEnd,1.229801943
25128960,WestEnd,1.135317271
25131008,WestEnd,1.156612233
25133056,WestEnd,1.123611555
25135104,WestEnd,1.046565793
25137152,WestEnd,1.026513667
25139200,WestEnd,1.060017802
25141248,WestEnd,1.127426696
25143296,WestEnd,1.033225274
25145344,WestEnd,1.18179587
25147392,WestEnd,1.297485121
25149440,WestEnd,1.134210809
25151488,WestEnd,1.307087246
25153536,WestEnd,1.142968781
25155584,WestEnd,1.284037499
25157632,WestEnd,1.175292273
25159680,WestEnd,1.243637059
25161728,WestEnd,1.192540486
25163776,WestEnd,1.105861285
25165824,WestEnd,1.004322064
25167872,WestEnd,1.10464031
25169920,WestEnd,1.038340979
25171968,WestEnd,1.079250957
25174016,WestEnd,0.991307839
25176064,WestEnd,0.9857627
25178112,WestEnd,1.093916626
25180160,WestEnd,1.032486601
25182208,WestEnd,1.175466761
25184256,WestEnd,1.032700543
25186304,WestEnd,1.128033475
25188352,WestEnd,1.170930703
25190400,WestEnd,1.06653025
25192448,WestEnd,1.12422025
25194496,WestEnd,1.099718779
25196544,WestEnd,1.094815558
25198592,WestEnd,1.138961177
25200640,WestEnd,1.13219125
25202688,WestEnd,1.207769155
25204736,WestEnd,1.143305227
25206784,WestEnd,1.121330839
25208832,WestEnd,1.096724396
25210880,WestEnd,1.082938243
25212928,WestEnd,1.106546995
25214976,WestEnd,1.134275775
25217024,WestEnd,1.069415217
25219072,WestEnd,1.114355681
25221120,WestEnd,1.115190946
25223168,WestEnd,1.022143419
25225216,WestEnd,1.106016376
25227264,WestEnd,1.146596246
25229312,WestEnd,1.145892042
25231360,WestEnd,1.119088663
25233408,WestEnd,1.069106463
25235456,WestEnd,1.043901764
25237504,WestEnd,1.020672431
25239552,WestEnd,1.129780409
25241600,WestEnd,1.11066856
25243648,WestEnd,1.068579363
25245696,WestEnd,1.148263332
25247744,WestEnd,1.00868842
25249792,WestEnd,1.06415549
25251840,WestEnd,1.044210083
25253888,WestEnd,1.076987311
25255936,WestEnd,1.049959196
25257984,WestEnd,1.127976019
25260032,WestEnd,1.062140461
25262080,WestEnd,0.972592435
25264128,WestEnd,1.016782901
25266176,WestEnd,1.027886784
25268224,WestEnd,0.979270628
25270272,WestEnd,1.025217434
25272320,WestEnd,1.023618322
25274368,WestEnd,0.985240916
25276416,WestEnd,1.032169796
25278464,WestEnd,1.022500099
25280512,WestEnd,1.020041066
25282560,WestEnd,0.969847095
25284608,WestEnd,0.883913999
25286656,WestEnd,0.95307556
25288704,WestEnd,0.956613935
25290752,WestEnd,1.002389361
25292800,WestEnd,0.943191923
25294848,WestEnd,0.878334209
25296896,WestEnd,0.950881863
25298944,WestEnd,0.901501784
25300992,WestEnd,1.023057981
25303040,WestEnd,0.897939667
25305088,WestEnd,0.990354439
25307136,WestEnd,0.909487048
25309184,WestEnd,0.946510493
25311232,WestEnd,0.923412321
25313280,WestEnd,0.947618737
25315328,WestEnd,0.896750812
25317376,WestEnd,0.894175365
25319424,WestEnd,0.877221739
25321472,WestEnd,0.916624448
25323520,WestEnd,0.935861583
25325568,WestEnd,0.901808849
25327616,WestEnd,0.905606279
25329664,WestEnd,0.981809941
25331712,WestEnd,0.950088657
25333760,WestEnd,1.068076613
25335808,WestEnd,1.074825441
25337856,WestEnd,0.985208339
25339904,WestEnd,1.003105667
25341952,WestEnd,1.034871342
25344000,WestEnd,1.000238308
25346048,WestEnd,0.968083775
25348096,WestEnd,0.937243099
25350144,WestEnd,0.882466146
25352192,WestEnd,0.945294364
25354240,WestEnd,0.999091239
25356288,WestEnd,0.923321168
25358336,WestEnd,0.964326745
25360384,WestEnd,0.904786223
25362432,WestEnd,0.937373814
25364480,WestEnd,0.887442094
25366528,WestEnd,0.909942081
25368576,WestEnd,0.953729894
25370624,WestEnd,0.944765907
25372672,WestEnd,0.958742476
25374720,WestEnd,1.032183368
25376768,WestEnd,0.965714598
25378816,WestEnd,0.952830229
25380864,WestEnd,1.001885841
25382912,WestEnd,1.003548613
25384960,WestEnd,1.032649399
25387008,WestEnd,1.018064129
25389056,WestEnd,1.019555685
25391104,WestEnd,1.033848144
25393152,WestEnd,1.050297724
25395200,WestEnd,1.1366667
25397248,WestEnd,1.061053039
25399296,WestEnd,1.058312815
25401344,WestEnd,1.047066112
25403392,WestEnd,1.051808749
25405440,WestEnd,1.011626077
25407488,WestEnd,1.007956644
25409536,WestEnd,1.009961271
25411584,WestEnd,1.059071589
25413632,WestEnd,1.116312229
25415680,WestEnd,1.083518323
25417728,WestEnd,1.044405723
25419776,WestEnd,1.028514576
25421824,WestEnd,1.062086066
25423872,WestEnd,1.110672058
25425920,WestEnd,1.142863878
25427968,WestEnd,1.199748246
25430016,WestEnd,1.152485007
25432064,WestEnd,1.163890957
25434112,WestEnd,1.097206172
25436160,WestEnd,1.181105855
25438208,WestEnd,1.098508392
25440256,WestEnd,1.218681972
25442304,WestEnd,1.157821766
25444352,WestEnd,1.161759024
25446400,WestEnd,1.190380944
25448448,WestEnd,1.123724536
25450496,WestEnd,1.261478955
25452544,WestEnd,1.249737472
25454592,WestEnd,1.182195188
25456640,WestEnd,1.26520508
25458688,WestEnd,1.209885246
25460736,WestEnd,1.201079968
25462784,WestEnd,1.357510613
25464832,WestEnd,1.282948274
25466880,WestEnd,1.397256739
25468928,WestEnd,1.44313728
25470976,WestEnd,1.410248863
25473024,WestEnd,1.440335248
25475072,WestEnd,1.389506896
25477120,WestEnd,1.252524693
25479168,WestEnd,1.32657503
25481216,WestEnd,1.458525373
25483264,WestEnd,1.476416521
25485312,WestEnd,1.422015371
25487360,WestEnd,1.411062522
25489408,WestEnd,1.550167019
25491456,WestEnd,1.51494191
25493504,WestEnd,1.479313364
25495552,WestEnd,1.27377347
25497600,WestEnd,1.407125683
25499648,WestEnd,1.367926707
25501696,WestEnd,1.402162348
25503744,WestEnd,1.530652711
25505792,WestEnd,1.459018586
25507840,WestEnd,1.436353193
25509888,WestEnd,1.445507429
25511936,WestEnd,1.460000927
25513984,WestEnd,1.475148298
25516032,WestEnd,1.616815431
25518080,WestEnd,1.618498333
25520128,WestEnd,1.631968332
25522176,WestEnd,1.680070451
25524224,WestEnd,1.542699369
25526272,WestEnd,1.607410879
25528320,WestEnd,1.520750375
25530368,WestEnd,1.420628389
25532416,WestEnd,1.469143088
25534464,WestEnd,1.474667075
25536512,WestEnd,1.483324697
25538560,WestEnd,1.424589797
25540608,WestEnd,1.402927724
25542656,WestEnd,1.416444516
25544704,WestEnd,1.326762457
25546752,WestEnd,1.311333461
25548800,WestEnd,1.376299726
25550848,WestEnd,1.463357864
25552896,WestEnd,1.484124635
25554944,WestEnd,1.354878641
25556992,WestEnd,1.399139883
25559040,WestEnd,1.446687597
25561088,WestEnd,1.428049919
25563136,WestEnd,1.393100498
25565184,WestEnd,1.377205202
25567232,WestEnd,1.311684056
25569280,WestEnd,1.31864417
25571328,WestEnd,1.267733985
25573376,WestEnd,1.269585233
25575424,WestEnd,1.306627306
25577472,WestEnd,1.386848581
25579520,WestEnd,1.293265321
25581568,WestEnd,1.385391919
25583616,WestEnd,1.423303142
25585664,WestEnd,1.388501603
25587712,WestEnd,1.339205764
25589760,WestEnd,1.316822578
25591808,WestEnd,1.387730939
25593856,WestEnd,1.467133978
25595904,WestEnd,1.443768152
25597952,WestEnd,1.482334566
25600000,WestEnd,1.438077473
25602048,WestEnd,1.450800317
25604096,WestEnd,1.471450224
25606144,WestEnd,1.577075381
25608192,WestEnd,1.436884207
25610240,WestEnd,1.352506746
25612288,WestEnd,1.340386796
25614336,WestEnd,1.315896023
25616384,WestEnd,1.244972318
25618432,WestEnd,1.198357916
25620480,WestEnd,1.217753026
25622528,WestEnd,1.11809568
25624576,WestEnd,1.128083066
25626624,WestEnd,1.000495895
25628672,WestEnd,0.999570034
25630720,WestEnd,0.966028673
